symbol,name,ml_score_raw,ml_score,sector,water_vulnerability,w_stress_weighted,pct_ops_high_stress
JJSF,J&J Snack Foods Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
JILL,J.Jill Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JHX,James Hardie Industries plc,0.6499777208869664,50.0,,0.3,2.5,0.0
JHG,Janus Henderson Group plc,0.6499777208869664,50.0,,0.3,2.5,0.0
JHAA,Nuveen Corporate Income 2023 Target Term Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
JGH-R-W,Nuveen Global High Income Fund Rights expiring November 20 2025 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
JGH-R,Nuveen Global High Income Fund Rights expiring November 20 2025 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
JG,Aurora Mobile Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JFU,9F Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JFR-R-W,Nuveen Floating Rate Income Fund Rights expiring February 19 2025 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
JFR-R,Nuveen Floating Rate Income Fund Rights expiring February 19 2025 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
JFIN,Jiayin Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JFBRW,Jeffs Brands Ltd - Warrants (26/08/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
JFBR,Jeffs Brands Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JFB,JFB Construction Holdings,0.6499777208869664,50.0,,0.3,2.5,0.0
JACS-U,Jackson Acquisition Company II - Units (1 Ord Cls A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
JACS-R,Jackson Acquisition Company II Rights each right to acquire onetenth 110 of one Class A ordinary share,0.6499777208869664,50.0,,0.3,2.5,0.0
JACS,Jackson Acquisition Company II Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
JACK,Jack In The Box Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IT,Gartner Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ISUL,GraniteShares 2x Long ISRG Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
ISTR,Investar Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ISSC,Innovative Solutions And Support Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ISRLW,Israel Acquisitions Corp - Warrants (12/12/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ISRLU,Israel Acquisitions Corp - Units (1 Ord Share Class A & 1 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ISRL,Israel Acquisitions Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ISRG,Intuitive Surgical Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ISPR,Ispire Technology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ISPOW,Inspirato Incorporated - Warrants (11/02/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ISPO,Inspirato Incorporated - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ISPC,iSpecimen Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ISOU,IsoEnergy Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ISO,IsoPlexis Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ISG,ING Group NV Perpetual Dent Secs 6125,0.6499777208869664,50.0,,0.3,2.5,0.0
IRWD,Ironwood Pharmaceuticals Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IRTC,iRhythm Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IRT,Independence Realty Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IRS-WS,Irsa Inversiones Y Representaciones S.A. - Warrants (13/05/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
IRS,Irsa Inversiones Y Representaciones S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
IROQ,IF Bancorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IRON,Disc Medicine Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IROHU,CN Healthy Food Tech Group Corp - Units (1 Ord 1 War & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
IROHR,CN Healthy Food Tech Group Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IRMD,Iradimed Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IRM,Iron Mountain Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IRIX,IRIDEX Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ITGR,Integer Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ITI,Iteris Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ITIC,Investors Title Company,0.6499777208869664,50.0,,0.3,2.5,0.0
IVR,Invesco Mortgage Capital Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
J-W,Jacobs Solutions Inc WhenIssued,0.6499777208869664,50.0,,0.3,2.5,0.0
J,Jacobs Solutions Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IZM,Iczoom Group Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IZEA,IZEA Worldwide Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IXHL,Incannex Healthcare Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IX,Orix Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
IWML,UBS AG London Branch,0.6499777208869664,50.0,,0.3,2.5,0.0
IWFL,UBS AG London Branch,0.6499777208869664,50.0,,0.3,2.5,0.0
IVZ,Invesco Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IVVD,Invivyd Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IVT,InvenTrust Properties Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IVR-P-C,Invesco Mortgage Capital Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IVP,Inspire Veterinary Partners Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ITP,IT Tech Packaging Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IVF,INVO Fertility Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IVDAW,Iveda Solutions Inc - Warrants (01/04/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
IVDA,Iveda Solutions Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IVCPU,AleAnna Inc - Units (1 Ord Share Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
IVA,Inventiva,0.6499777208869664,50.0,,0.3,2.5,0.0
ITW,Illinois Tool Works Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ITUB,Itau Unibanco Holding S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
ITT,ITT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ITRN,Ituran Location And Control Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ITRM,Iterum Therapeutics Plc,0.6499777208869664,50.0,,0.3,2.5,0.0
ITRI,Itron Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ITRG,Integra Resources Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
JOB,GEE Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JOBY,Joby Aviation Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IREN,Iris Energy Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KIM-P-L,Kimco Realty Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KIDZW,Classover Holdings Inc Warrants,0.6499777208869664,50.0,,0.3,2.5,0.0
KIDZ,Classover Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KIDS,OrthoPediatrics Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KHC,Kraft Heinz Company,0.6499777208869664,50.0,,0.3,2.5,0.0
KGS,Kodiak Gas Services Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KGEI,Kolibri Global Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KGC,Kinross Gold Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KG,KING PHARMACEUTICALS INC,0.6499777208869664,50.0,,0.3,2.5,0.0
KFY,Korn Ferry,0.6499777208869664,50.0,,0.3,2.5,0.0
KFS,Kingsway Financial Services Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KFRC,Kforce Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KFIIU,K&F Growth Acquisition Corp II - Units (1 Ord Cls A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
KFIIR,K&F Growth Acquisition Corp II Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
KFII,K&F Growth Acquisition Corp II,0.6499777208869664,50.0,,0.3,2.5,0.0
KFFB,Kentucky First Federal Bancorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEYS,Keysight Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KEY-P-L,Keycorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEY-P-K,Keycorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEY-P-J,Keycorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEY-P-I,Keycorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEY,Keycorp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEX,Kirby Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KEQU,Kewaunee Scientific Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KEP,Korea Electric Power,0.6499777208869664,50.0,,0.3,2.5,0.0
KEN,Kenon Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KELYB,Kelly Services Inc - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
KELYA,Kelly Services Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
KIM,Kimco Realty Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KIM-P-M,Kimco Realty Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
JOBY-WS,Joby Aviation Inc Wt,0.6499777208869664,50.0,,0.3,2.5,0.0
KIM-P-N,Kimco Realty Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KMRK,KTech Solutions Company Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KMPR,Kemper Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KMPB,Kemper Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
KMI,Kinder Morgan Inc - Class P,0.6499777208869664,50.0,,0.3,2.5,0.0
KMDA,Kamada Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KMB,Kimberly-Clark Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KLXE,KLX Energy Services Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLTR,Kaltura Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLTOW,Klotho Neurosciences Inc Wt Exp,0.6499777208869664,50.0,,0.3,2.5,0.0
KLTO,Klotho Neurosciences Inc Com,0.6499777208869664,50.0,,0.3,2.5,0.0
KLRS,Kalaris Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLIC,Kulicke & Soffa Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLG-W,WK Kellogg Co WhenIssued,0.6499777208869664,50.0,,0.3,2.5,0.0
KLG,WK Kellogg Company,0.6499777208869664,50.0,,0.3,2.5,0.0
KLC,KinderCare Learning Companies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLAR,Klarna Group plc,0.6499777208869664,50.0,,0.3,2.5,0.0
KLAC,KLA Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KKRT,KKR & Co. Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KKRS,KKR Group Finance Co. IX LLC,0.6499777208869664,50.0,,0.3,2.5,0.0
KKR,KKR & Co. Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KJD,KraneShares 2x Long JD Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
KITTW,Nauticus Robotics Inc - Warrants (30/07/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
KITT,Nauticus Robotics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KIRK,Kirkland`s Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KIO-R-W,KKR Income Opportunities Fund Rights expiring February 16 2023 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
KIO-R,KKR Income Opportunities Fund Rights expiring February 16 2023 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
KINS,Kingstone Cos. Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KE,Kimball Electronics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KDP,Keurig Dr Pepper Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KDNY,Chinook Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KDKRW,Kodiak Robotics Inc - Warrants (25/09/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
JW,Justworks Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
JVSAU,JVSPAC Acquisition Corp - Units (1 Ord Class A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
JVSAR,JVSPAC Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
JVSA,JVSPAC Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
JVA,Coffee Holding Co Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JUNS,Jupiter Neurosciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JUGGW,Jaws Juggernaut Acquisition Corp - Warrants (17/06/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
JUGGU,Jaws Juggernaut Acquisition Corp - Units (1 Ord Share Class A & 1/4 War),0.6499777208869664,50.0,,0.3,2.5,0.0
JUGG,Jaws Juggernaut Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
JTAI,Jet.AI Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JSPRW,Jasper Therapeutics Inc - Warrants (24/09/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
JSPR,Jasper Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JSM,Navient Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
JRVR,James River Group Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JRSH,Jerash holdings (US) Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JQC-R-W,Nuveen Credit Strategies Income Fund Rights expiring April 29 2025 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
JQC-R,Nuveen Credit Strategies Income Fund Rights expiring April 29 2025 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-M,J P Morgan Chase & Co Depositary Shares Series M,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-L,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-K,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-J,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-D,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM-P-C,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JPM,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JOYY,JOYY Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JOUT,Johnson Outdoors Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
JOE,St. Joe Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JWEL,Jowell Global Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JXG,JX Luxventure Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JXN,Jackson Financial Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
KAVL,Kaival Brands Innovations Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KDK,Kodiak AI Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KD,Kyndryl Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KCHVU,Kochav Defense Acquisition Corp - Units (1 Ord Cls A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
KCHVR,Kochav Defense Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KCHV,Kochav Defense Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
KCGI-WS,Kensington Capital Acquisition Corp V Redeemable warrants each whole warrant exercisable for one Class A ordinary share at an exercise price of 11.50,0.6499777208869664,50.0,,0.3,2.5,0.0
KC,Kingsoft Cloud Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KBSX,FST Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KBR,KBR Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KBH,KB Home,0.6499777208869664,50.0,,0.3,2.5,0.0
KBDC,Kayne Anderson BDC Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KB,KB Financial Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KARO,Karooooo Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JXN-P-A,Jackson Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KAR,Openlane Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KAPA,Kairos Pharma Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
KALV,KalVista Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KALU,Kaiser Aluminum Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
KALA,Kala Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
KAI,Kadant Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
K-W,Kellogg Company WhenIssued,0.6499777208869664,50.0,,0.3,2.5,0.0
K,Kellanova Company,0.6499777208869664,50.0,,0.3,2.5,0.0
JZXN,Jiuzi Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
JZ,Jianzhi Education Technology Group Co Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
JYNT,Joint Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
JYD,Jayud Global Logistics Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IREX,Tradr 2X Long IREN Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
IRDM,Iridium Communications Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
HWM,Howmet Aerospace Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IHG,Intercontinental Hotels Group,0.6499777208869664,50.0,,0.3,2.5,0.0
IGZ,NYSE ARCA LISTED TEST STOCK FOR CTS CQS,0.6499777208869664,50.0,,0.3,2.5,0.0
IGR-R-W,CBRE Global Real Estate Income Fund Rights expiring April 6 2023 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
IGR-R,CBRE Global Real Estate Income Fund Rights expiring April 6 2023 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
IGIC,International General Insurance Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IGC,IGC Pharma Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IFS,Intercorp Financial Services Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IFRX,InflaRx N.V.,0.6499777208869664,50.0,,0.3,2.5,0.0
IFN-R-W,India Fund Inc The Rights expiring May 14 2024 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
IFN-R,India Fund Inc The Rights expiring May 14 2024 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
IFLO,I FLOW CORP,0.6499777208869664,50.0,,0.3,2.5,0.0
IFIN-WS,Infint Acquisition Corp - Warrants (01/01/9999),0.6499777208869664,50.0,,0.3,2.5,0.0
IFF,International Flavors & Fragrances Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IFED,ETRACS IFED Invest with the Fed TR Index ETN,0.6499777208869664,50.0,,0.3,2.5,0.0
IFBD,Infobird Co Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IEX,Idex Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
IETH,Bitwise Ethereum Option Income Strategy ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
IESC,IES Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IEP,Icahn Enterprises L P,0.6499777208869664,50.0,,0.3,2.5,0.0
IE,Ivanhoe Electric Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IDYN,INNERDYNE INC,0.6499777208869664,50.0,,0.3,2.5,0.0
IDYA,Ideaya Biosciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IDXX,Idexx Laboratories Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IDT,IDT Corp - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
IDR,Idaho Strategic Resources Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IDN,Intellicheck Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IDEQ,Lazard International Dynamic Equity ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
IDCC,Interdigital Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IH,iHuman Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IHRT,iHeartMedia Inc - Class A New,0.6499777208869664,50.0,,0.3,2.5,0.0
IMNN,Imunon Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IHS,IHS Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IMMX,Immix Biopharma Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IMMR,Immersion Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IMMP,Immutep Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IMKTA,Ingles Markets Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IMG,Nuzee Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IMDX,Insight Molecular Diagnostics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IMCR,Immunocore Holdings plc,0.6499777208869664,50.0,,0.3,2.5,0.0
IMCC,IM Cannabis Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IMAX,Imax Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IMACW,IMAC Holdings Inc - Warrants (13/12/2023),0.6499777208869664,50.0,,0.3,2.5,0.0
IMA,Ikena Oncology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ILPT,Industrial Logistics Properties Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
ILMNV,Illumina Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ILMN,Illumina Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ILLRW,AGBA Group Holding Ltd - Warrants (14/11/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ILLR,AGBA Group Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ILAG,Intelligent Living Application Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IKT,Inhibikase Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IIVI,Coherent Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IIPR-P-A,Innovative Industrial Properties Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IIPR,Innovative Industrial Properties Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IINNW,Inspira Technologies Oxy B.H.N. Ltd - Warrants (30/06/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
IINN,Inspira Technologies Oxy B.H.N. Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
IIIV,i3 Verticals Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IIIN,Insteel Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
III,Information Services Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IHT,Innsuites Hospitality Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
IDAI,T Stamp Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
IDA,Idacorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ID,L1 IDENTITY SOLUTIONS INC.,0.6499777208869664,50.0,,0.3,2.5,0.0
ICUI,ICU Medical Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IAUX-WS,i80 Gold Corp Warrants each warrant exercisable for one Common Share at an exercise price of 0.70,0.6499777208869664,50.0,,0.3,2.5,0.0
IAUX,i80 Gold Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IAS,Integral Ad Science Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IART,Integra Lifesciences Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IAG,Iamgold Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IACVV,IAC Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
IAC,IAC Inc - New,0.6499777208869664,50.0,,0.3,2.5,0.0
HZON-WS,Horizon Acquisition Corporation II Warrants each whole warrant exercisable for one Class A ordinary share at an exercise price of 11.50,0.6499777208869664,50.0,,0.3,2.5,0.0
HZO,Marinemax Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
HYZNW,Hyzon Motors Inc - Warrants (02/10/2025),0.6499777208869664,50.0,,0.3,2.5,0.0
HYZN,Hyzon Motors Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HYPR,Hyperfine Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HYPD,Eyenovia Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
HYP,Golden Eagle Dynamic Hypergrowth ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
HYMCW,Hycroft Mining Holding Corporation Warrant,0.6499777208869664,50.0,,0.3,2.5,0.0
HYMCL,Hycroft Mining Holding Corporation - Warrants (01/01/9999),0.6499777208869664,50.0,,0.3,2.5,0.0
HYMC,Hycroft Mining Holding Corporation - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HYLN,Hyliion Holdings Corporation - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HYFT,MindWalk Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
HYFM,Hydrofarm Holdings Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
HYAC-WS,Haymaker Acquisition Corp 4 Warrants each whole warrant exercisable for one Class A ordinary share at an exercise price of 11.50 per share,0.6499777208869664,50.0,,0.3,2.5,0.0
HYAC-U,Haymaker Acquisition Corp 4 - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
HYAC,Haymaker Acquisition Corp 4 - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HY,Hyster-Yale Materials Handling Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HXL,Hexcel Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
HXHX,Haoxin Holdings Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
HWM-P,Howmet Aerospace Inc 375 Preferred Stock,0.6499777208869664,50.0,,0.3,2.5,0.0
IBAC,IB Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IBACR,IB Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
IBCP,Independent Bank Corporation (Ionia MI),0.6499777208869664,50.0,,0.3,2.5,0.0
ICFI,ICF International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ICUCW,SeaStar Medical Holding Corp - Warrants (28/10/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ICU,SeaStar Medical Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
